page_id,slug,platform,source_url,tenant_host,jurisdiction,meeting_body,jurisdiction_confidence,gov_id,gov_name,gov_type,tier,evidence,new_meeting_body,new_hub_slug,country,state,old_hub_slug,municipal_type_word,gov_classify_bucket
4903,village-of-hanover-park-il-2026-08-21-village-board-meeting-august-20th-2026,youtube,https://www.youtube.com/live/3hjIcunxzqk?si=0s5_GC5eDyc8WNhA,www.youtube.com,"Village of Hanover Park, IL",,validated,us:place:1732746,"Hanover Park, IL",municipality,registry,us_places.csv Hanover Park village,,hanover-park-il,us,IL,village-of-hanover-park-il,yes,city
4904,laurel-md-2026-07-14-624th-in-person-planning-commission-meeting-7-14-26,youtube,https://www.youtube.com/embed/OgIIyx7afLc?rel=0,www.youtube.com,"Laurel, MD",,validated,us:place:2445900,"Laurel, MD",municipality,registry,us_places.csv Laurel city,,laurel-md,us,MD,laurel-md,no,city
4905,city-of-ridgecrest-2026-08-27-planning-commission-meeting-8-26-2026,youtube,https://youtu.be/QVgOfQFwVyI,youtu.be,City of Ridgecrest,,validated,us:place:0660704,"Ridgecrest, CA",municipality,registry,us_places.csv Ridgecrest city,,ridgecrest-ca,us,CA,ridgecrest,yes,city
4906,duncan-2026-06-22-regular-council-22-jun-2026,youtube,https://duncan.civicweb.net/Portal/MeetingInformation.aspx?Id=2245,duncan.civicweb.net,Duncan,,validated,,Duncan,other,unresolved,no state for 'Duncan',,duncan,us,,duncan,no,city
4907,town-of-oakland-fl-2026-08-26-08-25-2026-town-commission-regular-meeting,youtube,https://youtu.be/_X9RgG3pqGg,youtu.be,"Town of Oakland, FL",,validated,us:place:1250525,"Oakland, FL",municipality,registry,us_places.csv Oakland town,,oakland-fl,us,FL,town-of-oakland-fl,yes,city
4908,sykesville-md-2026-07-23-sykesville-parks-and-recreation-commission-sparc-meetin,youtube,https://www.youtube.com/watch?v=AJvQmWTleoM,www.youtube.com,"Sykesville, MD",,validated,us:place:2476550,"Sykesville, MD",municipality,registry,us_places.csv Sykesville town,,sykesville-md,us,MD,sykesville-md,no,city
4909,alpine-2026-08-26-8-25-26-city-council-meeting,youtube,https://www.youtube.com/watch?v=hGHlduh_xlM,www.youtube.com,Alpine,,validated,us:county:06003,"Alpine County, CA",county,registry,us_counties.csv Alpine County,,alpine-county-ca,us,CA,alpine,no,city
4910,juneau-ak-2025-06-03-june-2-2025-assembly-committee-of-the-whole-worksession,youtube,https://www.youtube.com/embed/ysw1R8IvFcE?rel=0,www.youtube.com,"Juneau, AK",,validated,rtr:us:ak:juneau,"Juneau, AK",other,unverified,"minted from 'Juneau, AK'",,juneau-ak,us,AK,juneau-ak,no,city
4911,city-of-san-mateo-ca-2026-02-23-city-council-special-meeting-2-23-2026,youtube,https://sanmateo.primegov.com/Portal/Meeting?meetingTemplateId=10863,sanmateo.primegov.com,"City of San Mateo, CA",,validated,us:place:0668252,"San Mateo, CA",municipality,registry,us_places.csv San Mateo city,,san-mateo-ca,us,CA,san-mateo-ca,yes,city
4912,city-of-indio-ca-2026-08-26-planning-commission-26-aug-2026,youtube,https://indio.civicweb.net/Portal/MeetingInformation.aspx?Id=3874,indio.civicweb.net,"City of Indio, CA",,validated,us:place:0636448,"Indio, CA",municipality,registry,us_places.csv Indio city,,indio-ca,us,CA,indio-ca,yes,city
4913,city-of-olive-branch-ms-2026-08-18-board-of-aldermen-meeting-8-18-2026-cityofob,youtube,https://www.youtube.com/live/-l_hWrtHn-E?si=X4frQ7RGC3DaskPU,www.youtube.com,"City of Olive Branch, MS",,validated,us:place:2854040,"Olive Branch, MS",municipality,registry,us_places.csv Olive Branch city,,olive-branch-ms,us,MS,olive-branch-ms,yes,city
4914,vermillion-sd-2026-07-07-2026-07-06-city-council,youtube,https://www.youtube.com/watch?t=1173s&v=b5Sz8GOoPGo,www.youtube.com,"Vermillion, SD",,validated,us:place:4666700,"Vermillion (city), SD",municipality,registry,us_places.csv Vermillion city,,vermillion-city-sd,us,SD,vermillion-sd,no,city
4915,town-of-palmer-lake-co-2026-04-23-board-of-trustees-special-regular-meeting-04-2,youtube,https://www.youtube.com/live/_Rw8xHUzLl0,www.youtube.com,"Town of Palmer Lake, CO",,validated,us:place:0857025,"Palmer Lake, CO",municipality,registry,us_places.csv Palmer Lake town,,palmer-lake-co,us,CO,town-of-palmer-lake-co,yes,city
4916,beaufort-sc-2025-07-21-special-joint-worksession-of-council-with-planning-commis,youtube,https://www.youtube.com/watch?v=NM08b7lT2MA,www.youtube.com,"Beaufort, SC",,validated,us:place:4504690,"Beaufort, SC",municipality,registry,us_places.csv Beaufort city,,beaufort-sc,us,SC,beaufort-sc,no,city
4917,hays-ks-2026-07-09-hays-city-commission-meeting-july-9th-2026,youtube,https://www.youtube.com/live/Zx4fVa5Mw00?si=vSDyMc-KijxDVHOx,www.youtube.com,"Hays, KS",,validated,us:place:2031100,"Hays, KS",municipality,registry,us_places.csv Hays city,,hays-ks,us,KS,hays-ks,no,city
4918,village-of-monee-il-2026-08-27-village-of-monee-board-meeting-8-26-2026,youtube,https://youtu.be/MjjhL8xAwjw,youtu.be,"Village of Monee, IL",,validated,us:place:1749945,"Monee (village), IL",municipality,registry,us_places.csv Monee village,,monee-village-il,us,IL,village-of-monee-il,yes,city
4919,city-of-albany-ny-2026-08-18-board-of-estimate-apportionment-august-18-2026,youtube,https://www.youtube.com/watch?index=1&list=PLGZywuY2SLqIbaCt9eq65q5GIdc1OE4Xn&v=-cxYHy0I1wc,www.youtube.com,"City of Albany, NY",,validated,us:place:3601000,"Albany, NY",municipality,registry,us_places.csv Albany city,,albany-ny,us,NY,albany-ny,yes,city
4920,city-of-west-richland-wa-2026-08-19-august-18-2026-city-council-meeting,youtube,https://youtu.be/WsUrl6SA37Q?si=ia6DMkPGjTpiSDey,youtu.be,"City of West Richland, WA",,validated,us:place:5377665,"West Richland, WA",municipality,registry,us_places.csv West Richland city,,west-richland-wa,us,WA,west-richland-wa,yes,city
4921,town-of-fraser-2026-08-05-fraser-board-of-trustees-regular-meeting-august-5-2026,youtube,https://www.youtube.com/watch?v=zphnkCUWbfc,www.youtube.com,Town of Fraser,,validated,us:place:0828305,"Fraser, CO",municipality,registry,us_places.csv Fraser town,,fraser-co,us,CO,town-of-fraser,yes,city
4922,chadron-ne-2026-08-17-chadron-city-council-meeting-august-17-2026,youtube,https://www.youtube.com/live/FMMpEcupCXw?si=P-3Nxm6Y8sUxbrJJ,www.youtube.com,"Chadron, NE",,validated,us:place:3108605,"Chadron, NE",municipality,registry,us_places.csv Chadron city,,chadron-ne,us,NE,chadron-ne,no,city
4923,city-of-hawarden-2026-06-25-hawarden-city-council-meeting-6-24-26,youtube,https://youtu.be/GmwMkHaQSx0?si=QLSaSb96RcHTk3nW,youtu.be,City of Hawarden,,validated,,City of Hawarden,municipality,unresolved,no state for 'City of Hawarden',,city-of-hawarden,us,,hawarden,yes,city
4924,lebanon-2024-09-19-lebanon-oregon-planning-commission-meeting-9-18-2024,youtube,https://www.youtube.com/live/U42L2C_XMnY?si=SLErdvAgmOOsjJGz,www.youtube.com,Lebanon,,validated,us:county:42075,"Lebanon County, PA",county,registry,us_counties.csv Lebanon County,,lebanon-county-pa,us,PA,lebanon,no,city
4925,tarrant-county-tx-2024-06-04-commissioners-court-june-04-2024,youtube,https://tarrantcounty.primegov.com/Portal/Meeting?meetingTemplateId=127712,tarrantcounty.primegov.com,"Tarrant County, TX",,validated,us:county:48439,"Tarrant County, TX",county,registry,us_counties.csv Tarrant County,,tarrant-county-tx,us,TX,tarrant-county-tx,no,county
4926,stoughton-wi-2026-08-12-city-council-8-11-26,youtube,https://youtu.be/WPLyUAp7-aw,youtu.be,"Stoughton, WI",,validated,us:place:5577675,"Stoughton, WI",municipality,registry,us_places.csv Stoughton city,,stoughton-wi,us,WI,stoughton-wi,no,city
4927,salem-ma-2026-07-08-salem-school-committee-superintendent-candidate-interview-dr,youtube,https://youtu.be/uFGTgHtZ5s0,youtu.be,"Salem, MA",,validated,us:place:2559105,"Salem, MA",municipality,registry,us_places.csv Salem city,,salem-ma,us,MA,salem-ma,no,city
4928,town-of-atherton-ca-2026-04-14-april-14-2026-board-meeting,youtube,https://menlofire.primegov.com/Portal/Meeting?meetingTemplateId=7287,menlofire.primegov.com,"Town of Atherton, CA",,validated,rtr:us:ca:menlo-park-fire-protection-district,"Menlo Park Fire Protection District, CA",special_district,pinned,tenant_overrides.csv menlofire.primegov.com source=architecture_doc_1_3,,menlo-park-fire-protection-district-ca,us,CA,town-of-atherton-ca,yes,city
4929,city-of-ypsilanti-mi-2026-08-19-city-council-meeting-august-18-2026,youtube,https://youtu.be/76eMTjh2Mp4,youtu.be,"City of Ypsilanti, MI",,validated,us:place:2689140,"Ypsilanti, MI",municipality,registry,us_places.csv Ypsilanti city,,ypsilanti-mi,us,MI,ypsilanti-mi,yes,city
4930,woodland-park-co-2021-08-24-city-council-regular-meeting-8-19-2021,youtube,https://youtu.be/T7h9bj2PeYQ,youtu.be,"Woodland Park, CO",,validated,us:place:0886090,"Woodland Park, CO",municipality,registry,us_places.csv Woodland Park city,,woodland-park-co,us,CO,woodland-park-co,no,city
4931,independence-ia-2026-05-26-may-26-2026-city-of-independence-ia-council-meeting,youtube,https://www.youtube.com/embed/VoGlmVSTS34?rel=0,www.youtube.com,"Independence, IA",,validated,us:place:1938100,"Independence, IA",municipality,registry,us_places.csv Independence city,,independence-ia,us,IA,independence-ia,no,city
4932,rio-dell-ca-2026-07-22-rio-dell-city-council-meeting-of-2026-07-21,youtube,https://www.youtube.com/embed/RkFaj7AbXsQ?rel=0,www.youtube.com,"Rio Dell, CA",,validated,us:place:0660900,"Rio Dell, CA",municipality,registry,us_places.csv Rio Dell city,,rio-dell-ca,us,CA,rio-dell-ca,no,city
4933,village-of-cottage-grove-wi-2026-08-26-08-26-2026-parks-recreation-forestry-comm,youtube,https://www.youtube.com/watch?v=Q7lHkgrMGW4,www.youtube.com,"Village of Cottage Grove, WI",,validated,us:place:5517175,"Cottage Grove (village), WI",municipality,registry,us_places.csv Cottage Grove village,,cottage-grove-village-wi,us,WI,village-of-cottage-grove-wi,yes,city
4934,sanger-tx-2026-08-18-august-17-2026-city-council-meeting,youtube,https://www.youtube.com/embed/BkLBj1zmRfM?rel=0,www.youtube.com,"Sanger, TX",,validated,us:place:4865408,"Sanger, TX",municipality,registry,us_places.csv Sanger city,,sanger-tx,us,TX,sanger-tx,no,city
4935,provo-ut-2026-07-30-north-district-meeting-07-29-2026,youtube,https://www.youtube.com/watch?list=PLkFpcBv4i9_DBfNYeIYQqZitdiWSXdX-4&v=lRk1jp1G2dc,www.youtube.com,"Provo, UT",,validated,us:place:4962470,"Provo, UT",municipality,registry,us_places.csv Provo city,,provo-ut,us,UT,provo-ut,no,city
4936,city-of-sunset-hills-mo-2026-08-12-sunset-hills-board-of-aldermen-8-12-2026,youtube,https://youtu.be/TKIrlQea-vE,youtu.be,"City of Sunset Hills, MO",,validated,us:place:2971746,"Sunset Hills, MO",municipality,registry,us_places.csv Sunset Hills city,,sunset-hills-mo,us,MO,sunset-hills-mo,yes,city
4937,dripping-springs-tx-2026-08-25-planning-zoning-commission,youtube,https://www.youtube.com/embed/VCsnj2sDnK8?rel=0,www.youtube.com,"Dripping Springs, TX",,validated,us:place:4821424,"Dripping Springs, TX",municipality,registry,us_places.csv Dripping Springs city,,dripping-springs-tx,us,TX,dripping-springs-tx,no,city
4938,willard-mo-2026-08-26-board-of-alders-8-24-2026,youtube,https://www.youtube.com/embed/N7yImn2SXmc?rel=0,www.youtube.com,"Willard, MO",,validated,us:place:2979882,"Willard, MO",municipality,registry,us_places.csv Willard city,,willard-mo,us,MO,willard-mo,no,city
4939,willow-park-tx-2026-07-22-july-21-2026-planning-and-zoning-meeting,youtube,https://www.youtube.com/embed/T0txxcgVHTM?rel=0,www.youtube.com,"Willow Park, TX",,validated,us:place:4879492,"Willow Park, TX",municipality,registry,us_places.csv Willow Park city,,willow-park-tx,us,TX,willow-park-tx,no,city
4940,casco-me-2026-08-17-selectboard-meeting-august-4-2026,youtube,https://www.youtube.com/embed/EJI7rX00NXc?rel=0,www.youtube.com,"Casco, ME",,validated,us:cousub:2300511125,"Casco Town, ME",township,registry,us_cousubs.csv Casco town,,casco-town-me,us,ME,casco-me,no,city
4941,county-of-sussex-2026-07-29-july-29-2026-sussex-county-special-bcc-meeting,youtube,https://www.youtube.com/live/IEZoIxA87S8,www.youtube.com,County of Sussex,,validated,,County of Sussex,county,unresolved,no state for 'County of Sussex',,county-of-sussex,us,,county-of-sussex,no,county
4942,swansboro-nc-2026-06-09-boc-6-9-2026-regular-meeting-experienced-technical-diffi,youtube,https://www.youtube.com/embed/yRD3phRicvA?rel=0,www.youtube.com,"Swansboro, NC",,validated,us:place:3766360,"Swansboro, NC",municipality,registry,us_places.csv Swansboro town,,swansboro-nc,us,NC,swansboro-nc,no,city
4943,cosmopolis-wa-2026-08-20-workshop-regular-council-meeting-8-19-26,youtube,https://www.youtube.com/embed/76vmqAclfzU?rel=0,www.youtube.com,"Cosmopolis, WA",,validated,us:place:5314870,"Cosmopolis, WA",municipality,registry,us_places.csv Cosmopolis city,,cosmopolis-wa,us,WA,cosmopolis-wa,no,city
4944,pahokee-fl-2026-08-11-city-of-pahokee-fl-august-11-2026-regular-commission-meeti,youtube,https://www.youtube.com/embed/qe3qXOH796Q?rel=0,www.youtube.com,"Pahokee, FL",,validated,us:place:1253800,"Pahokee, FL",municipality,registry,us_places.csv Pahokee city,,pahokee-fl,us,FL,pahokee-fl,no,city
4945,shelbyville-in-2026-08-04-board-of-works-and-public-utilities-board,youtube,https://www.youtube.com/watch?v=Xg6IHQaBB-c,www.youtube.com,"Shelbyville, IN",,validated,us:place:1869318,"Shelbyville, IN",municipality,registry,us_places.csv Shelbyville city,,shelbyville-in,us,IN,shelbyville-in,no,city
4946,town-of-zionsville-in-2026-08-31-8-31-2026-zionsville-budget-workshop,youtube,https://www.youtube.com/watch?v=oDf5icjfeXQ,www.youtube.com,"Town of Zionsville, IN",,validated,us:place:1886372,"Zionsville, IN",municipality,registry,us_places.csv Zionsville town,,zionsville-in,us,IN,town-of-zionsville-in,yes,city
4947,providence-ut-2026-06-17-city-council-meeting-6-17-2026,youtube,https://www.youtube.com/watch?v=NVWDS23VTXg,www.youtube.com,"Providence, UT",,validated,us:place:4962360,"Providence, UT",municipality,registry,us_places.csv Providence city,,providence-ut,us,UT,providence-ut,no,city
4948,city-of-maquoketa-ia-2026-08-27-maquoketa-special-city-council-meeting-august-27,youtube,https://www.youtube.com/watch?v=qMvItA_QZss,www.youtube.com,"City of Maquoketa, IA",,validated,us:place:1949215,"Maquoketa, IA",municipality,registry,us_places.csv Maquoketa city,,maquoketa-ia,us,IA,maquoketa-ia,yes,city
4949,clemson-sc-2025-09-03-2025-09-03-board-of-architectural-review,youtube,https://www.youtube.com/live/-8-xf4Ma7Ck?si=9d3f_wEk6r1rN_6-,www.youtube.com,"Clemson, SC",,validated,us:place:4514950,"Clemson, SC",municipality,registry,us_places.csv Clemson city,,clemson-sc,us,SC,clemson-sc,no,city
4950,port-orange-fl-2019-03-05-regular-city-council-meeting-3-5-2018,youtube,https://www.youtube.com/watch?v=wFFihi6iPdo,www.youtube.com,"Port Orange, FL",,validated,us:place:1258575,"Port Orange, FL",municipality,registry,us_places.csv Port Orange city,,port-orange-fl,us,FL,port-orange-fl,no,city
4951,crewe-va-2026-04-13-april-13-2026-town-council-meeting,youtube,https://www.youtube.com/live/9yO1rA4Gjzk?si=KaXoTDJ2bqM0OArR,www.youtube.com,"Crewe, VA",,validated,us:place:5120160,"Crewe, VA",municipality,registry,us_places.csv Crewe town,,crewe-va,us,VA,crewe-va,no,city
4952,newtown-pa-2026-03-10-council-meeting-march-10-2026,youtube,https://www.youtube.com/live/185OJsw_ndc?si=EkHy6LbNPQg04eWP,www.youtube.com,"Newtown, PA",,validated,us:place:4254184,"Newtown (borough), PA",municipality,registry,us_places.csv Newtown borough,,newtown-borough-pa,us,PA,newtown-pa,no,city
4953,palos-park-il-2026-08-24-village-council-meeting-august-24-2026,youtube,https://youtube.com/live/L8rLGUyKNNo?feature=share,youtube.com,"Palos Park, IL",,validated,us:place:1757407,"Palos Park, IL",municipality,registry,us_places.csv Palos Park village,,palos-park-il,us,IL,palos-park-il,no,city
4954,borough-of-fair-haven-2026-08-18-borough-of-fair-haven-council-meeting-august-17,youtube,https://youtu.be/izFqcJ0Ygkg?si=dHU3voYv7pgw7O26,youtu.be,Borough of Fair Haven,,validated,us:place:3422440,"Fair Haven, NJ",municipality,registry,us_places.csv Fair Haven borough,,fair-haven-nj,us,NJ,borough-of-fair-haven,yes,city
4955,watkinsville-ga-2026-08-19-city-council-regular-meeting,suiteone,https://watkinsvillega.suiteonemedia.com/event?id=2163,watkinsvillega.suiteonemedia.com,"Watkinsville, GA",,validated,us:place:1380788,"Watkinsville, GA",municipality,registry,us_places.csv Watkinsville city,,watkinsville-ga,us,GA,watkinsville-ga,no,city
4956,sylva-nc-2026-07-23-town-of-sylva-s-zoom-meeting,youtube,https://www.youtube.com/embed/Rtele7OArjg?rel=0,www.youtube.com,"Sylva, NC",,validated,us:place:3766500,"Sylva, NC",municipality,registry,us_places.csv Sylva town,,sylva-nc,us,NC,sylva-nc,no,city
4957,bristol-in-2026-08-20-8-20-2026-council-meeting,youtube,https://www.youtube.com/embed/_Zl_K6XYVf8?rel=0,www.youtube.com,"Bristol, IN",,validated,us:place:1807750,"Bristol, IN",municipality,registry,us_places.csv Bristol town,,bristol-in,us,IN,bristol-in,no,city
4958,town-of-chesapeake-beach-md-2026-08-20-town-council-meeting-thursday-august-20-2,youtube,https://www.youtube.com/watch?v=G19mZvg3oQY,www.youtube.com,"Town of Chesapeake Beach, MD",,validated,us:place:2415925,"Chesapeake Beach, MD",municipality,registry,us_places.csv Chesapeake Beach town,,chesapeake-beach-md,us,MD,town-of-chesapeake-beach-md,yes,city
4959,city-of-millersburg-2026-08-13-parks-commission-august-12-2026,youtube,https://youtube.com/live/Jn6LMgmif0g?feature=share,youtube.com,City of Millersburg,,validated,,City of Millersburg,municipality,unresolved,no state for 'City of Millersburg',,city-of-millersburg,us,,millersburg,yes,city
4960,town-of-moraga-ca-2026-06-03-planning-commission-meeting-june-2-2026,youtube,https://www.youtube.com/watch?v=8p9J0Q37aAE,www.youtube.com,"Town of Moraga, CA",,validated,us:place:0649187,"Moraga, CA",municipality,registry,us_places.csv Moraga town,,moraga-ca,us,CA,town-of-moraga-ca,yes,city
4961,city-of-hamilton-2026-08-26-facility-naming-sub-committee,escribe,https://pub-hamilton.escribemeetings.com/Meeting.aspx?Agenda=Agenda&Id=813f515b-d13c-4429-bb0f-47d79be31140&lang=English,pub-hamilton.escribemeetings.com,City of Hamilton,,validated,,City of Hamilton,municipality,unresolved,no state for 'City of Hamilton',,city-of-hamilton,us,,hamilton,yes,city
4962,village-of-whitefish-bay-wi-2026-08-20-community-development-authority-august-18,youtube,https://youtu.be/qMdSbBKywBE,youtu.be,"Village of Whitefish Bay, WI",,validated,us:place:5586700,"Whitefish Bay, WI",municipality,registry,us_places.csv Whitefish Bay village,,whitefish-bay-wi,us,WI,village-of-whitefish-bay-wi,yes,city
4963,tumwater-wa-2026-08-26-city-council-work-session-aug-25-2026,youtube,https://www.youtube.com/embed/qThVHaNHMGY?rel=0,www.youtube.com,"Tumwater, WA",,validated,us:place:5372905,"Tumwater, WA",municipality,registry,us_places.csv Tumwater city,,tumwater-wa,us,WA,tumwater-wa,no,city
